#Position (bp)	mapping quality
384368.0	53.8290135221383
1153103.0	58.45735585504726
1921838.0	58.95085051190808
2690573.0	59.09939741341339
3459308.0	59.79669302379081
4228043.0	58.97842038647234
4996778.0	59.14850803190523
5765513.0	59.84581947759451
6534248.0	58.15037845477281
7302983.0	57.700270338943945
8071718.0	58.93872433333326
8840453.0	53.708243579902415
9609188.0	56.65360932484235
1.0377923E7	54.46134932174162
1.0801324E7	45.409735759438966
1.11856915E7	56.80200341225753
1.1915393E7	58.69240613546751
1.2684128E7	59.44785521494682
1.3452863E7	59.360543547254466
1.4221598E7	59.16724834483202
1.4990333E7	59.184562436434604
1.5759068E7	58.62978996863475
1.6527803E7	57.936451125882265
1.7296538E7	57.737853213911215
1.8065273E7	51.3051641316703
1.8834008E7	52.646390648837674
1.9602743E7	54.61157493270687
2.018777E7	47.313939027888026
2.05721375E7	45.14505225515358
2.1140213E7	47.03535046910954
2.1908948E7	53.5982087415236
2.2677683E7	58.232205070766284
2.3446418E7	58.008397047481665
2.4215153E7	59.4369335004001
2.4983888E7	58.42072269274501
2.5752623E7	57.868936284179696
2.6521358E7	59.23441829149519
2.7290093E7	55.094773381677484
2.8058828E7	53.94236161014108
2.86485735E7	57.11737863463906
2.9032941E7	56.188829945723555
2.9596298E7	58.28970210127706
3.0365033E7	58.387741113373366
3.1133768E7	59.486528020056795
3.1902503E7	59.832159049175154
3.2671238E7	58.71194141338077
3.3439973E7	58.294599927876824
3.4208708E7	57.78479063717782
3.4977443E7	58.47403465509125
3.5659712E7	57.311160716823764
3.60440795E7	52.17930346493509
3.6514913E7	57.63555403607169
3.7283648E7	57.19505976470269
3.8052383E7	58.89680481275733
3.8821118E7	57.52235512375564
3.9589853E7	50.88593636533557
4.0358588E7	59.413351305494814
4.1127323E7	57.527551672397436
4.1896058E7	59.31512913003587
4.2664793E7	58.65363228539074
4.3049519E7	24.14929887552597
4.34338865E7	50.992925634354286
4.4202263E7	46.154354129263396
4.4970998E7	37.537112071017965
4.5739733E7	36.35712634080657
4.6508468E7	36.53316654773277
4.7277203E7	40.70628542938391
4.8045938E7	39.493842249831005
4.8668911E7	31.898759416862095
4.90532785E7	47.00659969475315
4.9583408E7	59.144784834588094
5.0352143E7	59.38211217662832
5.1120878E7	59.42343326741644
