#Position (bp)	mapping quality
384368.0	53.35179699611938
1153103.0	57.91909841023066
1921838.0	58.9757786591664
2690573.0	59.07963668069647
3459308.0	59.74972124306472
4228043.0	58.99507922686102
4996778.0	59.118625044965015
5765513.0	59.78258835657734
6534248.0	58.21730556234833
7302983.0	57.45781756378981
8071718.0	58.80818847165371
8840453.0	53.0385447429574
9609188.0	56.45650858484398
1.0377923E7	54.25367242042284
1.0801324E7	45.05758451413229
1.11856915E7	56.56904999295389
1.1915393E7	58.787401318121155
1.2684128E7	59.50797627010154
1.3452863E7	59.397411996377954
1.4221598E7	59.18603656597518
1.4990333E7	59.27389875596893
1.5759068E7	58.73817641854131
1.6527803E7	57.835459503122806
1.7296538E7	57.65392364043017
1.8065273E7	51.637923324403246
1.8834008E7	52.62536524990067
1.9602743E7	54.840617483983046
2.018777E7	48.177360341178954
2.05721375E7	46.45346971538204
2.1140213E7	47.56310999507715
2.1908948E7	53.2150462376721
2.2677683E7	58.32759300315084
2.3446418E7	57.89201204903446
2.4215153E7	59.42563488950806
2.4983888E7	58.30205480587786
2.5752623E7	57.844784978246814
2.6521358E7	59.269117601167274
2.7290093E7	55.086655525345506
2.8058828E7	53.844292316577
2.86485735E7	57.29420637987718
2.9032941E7	56.000686518590086
2.9596298E7	58.295794122309914
3.0365033E7	58.4997305727206
3.1133768E7	59.49429669558644
3.1902503E7	59.84945364119862
3.2671238E7	58.72364884214218
3.3439973E7	58.28042988267615
3.4208708E7	57.85372336899575
3.4977443E7	58.220173608682074
3.5659712E7	56.55971580330741
3.60440795E7	51.31872801950044
3.6514913E7	57.35791282949445
3.7283648E7	57.079509988389226
3.8052383E7	58.85820347277078
3.8821118E7	57.22643075196812
3.9589853E7	51.085701877286354
4.0358588E7	59.29277921243525
4.1127323E7	57.73798425319034
4.1896058E7	59.329552967802
4.2664793E7	58.70782457108345
4.3049519E7	23.52990270208577
4.34338865E7	49.64314939474175
4.4202263E7	44.260427383495575
4.4970998E7	36.2307623244982
4.5739733E7	33.456494294953906
4.6508468E7	35.47766731625627
4.7277203E7	39.810859858182354
4.8045938E7	38.91674144864363
4.8668911E7	31.415520974554425
4.90532785E7	46.71074805802699
4.9583408E7	59.07890741290329
5.0352143E7	59.34163490996235
5.1120878E7	59.425341559944634
5.1889613E7	59.347210970838496
5.2658348E7	59.496575048236224
5.3427083E7	58.77426918573976
5.38687855E7	59.78419569768279
5.4253153E7	52.7458789732713
5.4964553E7	50.676261414474155
5.5733288E7	48.42647517125614
5.6502023E7	54.54287013192572
5.7270758E7	55.054396003766364
5.8039493E7	55.9990607718886
5.85039505E7	56.23795605369002
5.8888318E7	47.158113720046735
5.9576963E7	47.34071510180344
6.0345698E7	48.5007866255576
6.1114433E7	44.82307209752421
6.1883168E7	49.14170650186725
6.2651903E7	44.275216944894474
6.3087631E7	43.14241758333432
6.34719985E7	29.763388017623
6.4189373E7	48.057026112900694
6.4958108E7	48.52937628743416
6.5726843E7	50.81212162171346
6.6495578E7	51.97373633267907
6.7140034E7	47.273973081575726
6.75244015E7	53.62822701517832
6.8033048E7	56.80839460281445
6.8801783E7	58.01613310221698
6.9570518E7	57.59819354962443
7.0339253E7	57.363368122189925
7.11040115E7	56.08148523706969
