#Position (bp)	mapping quality
384368.0	53.09046536783439
1153103.0	58.21349740046216
1921838.0	58.877575497999885
2690573.0	58.991476225382044
3459308.0	59.72115232925129
4228043.0	58.96769473924719
4996778.0	59.083063680504864
5765513.0	59.74633543537531
6534248.0	58.08888168213293
7302983.0	57.37009583964554
8071718.0	58.755313176107656
8840453.0	52.19460716948048
9609188.0	55.940293859578595
1.0377923E7	53.855499075771014
1.0801324E7	44.20552518599967
1.11856915E7	56.887826412811606
1.1915393E7	58.6902665315945
1.2684128E7	59.41258287518655
1.3452863E7	59.334670483992056
1.4221598E7	59.18583599122035
1.4990333E7	59.25787438718698
1.5759068E7	58.698091957096075
1.6527803E7	57.929960662917956
1.7296538E7	57.523121147828654
1.8065273E7	50.443804340232376
1.8834008E7	52.519713613358576
1.9602743E7	54.07302104647195
2.018777E7	46.209685599734414
2.05721375E7	44.530279329820495
2.1140213E7	46.956633680145664
2.1908948E7	53.52841256074369
2.2677683E7	58.304791822576526
2.3446418E7	57.88482877804123
2.4215153E7	59.39635433974559
2.4983888E7	58.307376965265085
2.5752623E7	57.8526593351645
2.6521358E7	59.15536838336136
2.7290093E7	55.09903121586215
2.8058828E7	54.093670225449465
2.86485735E7	57.3297487071862
2.9032941E7	56.34110137359176
2.9596298E7	58.2865608643557
3.0365033E7	58.4346668982809
3.1133768E7	59.50028753962441
3.1902503E7	59.83546195331054
3.2671238E7	58.74018464440358
3.3439973E7	58.29721317333113
3.4208708E7	57.812214531203765
3.4977443E7	58.22663304505074
3.5659712E7	53.97048631463007
3.60440795E7	52.587832764371235
3.6514913E7	57.449563718221285
3.7283648E7	57.151138006779526
3.8052383E7	58.87669105558942
3.8821118E7	57.79030357119391
3.9589853E7	51.6680901036396
4.0358588E7	59.32527828406315
4.1127323E7	57.761108364489125
4.1896058E7	59.33665174921766
4.2664793E7	58.731086050574326
4.3049519E7	24.058646262110997
4.34338865E7	50.689246639891564
4.4202263E7	45.89715963157762
4.4970998E7	38.367803590860504
4.5739733E7	23.02118938098622
4.6508468E7	37.193421972927
4.7277203E7	41.25256887890616
4.8045938E7	39.412033334332634
4.8668911E7	32.144502313589605
4.90532785E7	47.72229730246314
4.9583408E7	59.06869782114589
5.0352143E7	59.4101253133533
5.1120878E7	59.3881336956894
5.1889613E7	59.23414364693998
5.2658348E7	59.49219926137499
5.3427083E7	58.966271255293215
5.38687855E7	59.812238138505506
5.4253153E7	52.34703266233128
5.4964553E7	49.16676224394
5.5733288E7	47.12951020007184
5.6502023E7	55.301919485867394
5.7270758E7	55.000006381339624
5.8039493E7	56.52265749811531
5.85039505E7	56.58720777076539
5.8888318E7	45.22616866660049
5.9576963E7	47.120312456753446
6.0345698E7	47.47473477355078
6.1114433E7	44.0870253065946
6.1883168E7	48.34731508391392
6.2651903E7	45.35374873135926
6.3087631E7	42.823454159231495
6.34719985E7	30.701462477202607
6.4189373E7	46.406592017211885
6.4958108E7	48.18661206049438
6.5726843E7	51.524441879097125
6.6495578E7	51.01522838119134
6.7140034E7	46.22980603007399
6.75244015E7	51.92164589966704
6.8033048E7	54.167134987759354
6.8801783E7	57.985547810142485
6.9570518E7	57.5225234177926
7.0339253E7	57.422120857734825
7.11040115E7	56.462809406085775
7.1488379E7	4.071736875136083
7.1876723E7	56.673585413175445
7.2645458E7	58.86762275791273
7.3414193E7	58.957671071389846
7.4182928E7	59.57384225696116
7.4951663E7	59.381725364856734
7.5358208E7	55.93661803602583
7.57425755E7	42.84809842034052
7.6489133E7	51.04793374149209
7.7257868E7	50.46644441067131
7.8026603E7	50.664512162404435
7.8795338E7	52.62278209899307
7.92080895E7	42.90667797992055
7.9592457E7	48.46515941643913
8.0332808E7	37.68638772180039
8.1101543E7	45.68040969326081
8.1870278E7	46.509538701839524
8.26063115E7	33.06958450829589
8.2990679E7	51.14566014837953
8.3407748E7	46.844780264895356
8.4176483E7	45.50871894086729
8.4945218E7	47.158088119817215
8.5713953E7	47.145131174325634
8.6362088E7	47.880787111947015
8.67464555E7	31.604427689759767
8.7251423E7	47.220123152313725
8.8020158E7	50.658956483620564
8.8788893E7	45.92411783752962
8.9557628E7	40.757154751048795
9.0098611E7	32.258011924273426
9.04829785E7	51.667428086263634
9.1095098E7	55.295934425251126
9.1863833E7	53.51262531168119
9.2632568E7	52.373121230721274
9.3401303E7	50.654645675947705
9.38242175E7	16.3398075305298
9.4208585E7	24.963011433919743
9.4938773E7	44.94716447274937
9.5707508E7	44.652222175617446
9.6476243E7	48.56171149180314
9.71220675E7	37.69545599384076
9.7506435E7	40.134692445491865
9.8013713E7	45.62781835166073
9.8782448E7	46.695626295370474
9.9551183E7	37.28363737367848
1.00269334E8	41.937096264383555
1.006537015E8	22.95267148597181
1.01088653E8	49.11095201182945
1.01857388E8	53.8044282548159
1.02626123E8	52.908778586948564
1.033545365E8	54.595280077976106
1.03738904E8	27.073079364009594
1.04163593E8	34.05300680338677
1.04932328E8	34.466696321422894
1.05701063E8	42.44480996408175
1.06347158E8	36.439477920382856
1.067315255E8	46.748676400880846
1.07238533E8	50.45761131125847
1.08007268E8	46.74024001915356
1.08776003E8	45.57546586866259
1.09309377E8	53.87625206533646
1.096937445E8	54.607290754330904
1.10313473E8	56.27257561856007
1.11082208E8	59.44656035252914
1.11850943E8	44.64853202129945
1.12235708E8	0.8551831745928551
1.126200755E8	43.10921397408816
1.13388413E8	41.00864737084917
1.14157148E8	45.9578045715594
1.147696095E8	43.36773353047462
1.15153977E8	41.33396907348037
1.15694618E8	43.208502521529844
1.16463353E8	45.01053283671288
1.17232088E8	50.01562318321478
1.17668795E8	46.54921483051592
1.180531625E8	57.80735455269364
1.18769558E8	59.14288842222125
1.19538293E8	58.04366896610513
1.2014897E8	58.860102960793554
1.205333375E8	50.92568259083379
1.21075763E8	49.242666756171914
1.21844498E8	53.384011174326226
1.225916085E8	36.17391585551208
1.22975976E8	44.10543985141773
1.23381968E8	55.075942130852226
1.24150703E8	53.96782679955146
1.24919438E8	50.68910282608782
1.253769895E8	47.498391582777536
1.25761357E8	43.76249541880854
1.26456908E8	46.28337562144764
1.27225643E8	48.94474279795488
1.277254535E8	41.550717110656805
1.28109821E8	41.26095397517846
1.28763113E8	50.54684294464841
1.29531848E8	50.16165234553749
1.300272615E8	37.489974179593816
1.30411629E8	41.89921767497138
1.31069318E8	37.17932849458727
1.31838053E8	46.25768852315932
1.322676755E8	45.173856162070486
1.32652043E8	48.706749968180404
1.33375523E8	50.02962262775386
1.34030498E8	49.59793219435797
1.344148655E8	31.93954994394251
1.34912993E8	46.64475818272486
1.35681728E8	46.944644201811506
1.361569665E8	44.48445882132216
1.36541334E8	28.902950350557724
1.37219198E8	38.04876204571421
1.37895604E8	40.57971979350891
1.382799715E8	34.48828566382617
1.38756668E8	42.8177480124845
1.39525403E8	42.1522096090879
1.400102465E8	43.360675462276504
1.40394614E8	42.160619070400685
1.41062873E8	52.44449953440759
1.417121025E8	49.248851988661755
1.4209647E8	42.215209260671834
1.42600343E8	44.94430296419639
1.43369078E8	44.63352371484442
1.437831155E8	9.925521079897143
1.44167483E8	37.16002066913209
1.44906548E8	31.86437368807061
