#Position (bp)	mapping quality
384368.0	53.234917400242
1153103.0	58.14361446549208
1921838.0	58.87493196595002
2690573.0	58.95661277528191
3459308.0	59.73151824834775
4228043.0	58.93964107612938
4996778.0	59.10328951925745
5765513.0	59.81700352190675
6534248.0	57.70139198819801
7302983.0	57.315914212352176
8071718.0	58.82509782605553
8840453.0	53.47200239061482
9609188.0	56.07289540556761
1.0377923E7	54.456887577820645
1.0801324E7	48.09645433128969
1.11856915E7	56.51500254446245
1.1915393E7	58.66757248352747
1.2684128E7	59.39687654998647
1.3452863E7	59.35044985236457
1.4221598E7	59.15705744610542
1.4990333E7	59.107414098018516
1.5759068E7	58.81151130602833
1.6527803E7	57.9228597185927
1.7296538E7	57.604400768996236
1.8065273E7	50.98183294136558
1.8834008E7	52.93693208187248
1.9602743E7	54.446185280326574
2.018777E7	48.54071143224293
2.05721375E7	46.161808184992495
2.1140213E7	47.7404038776302
2.1908948E7	53.76496293829011
2.2677683E7	58.20305656584791
2.3446418E7	58.14167321669141
2.4215153E7	59.43086629242883
2.4983888E7	58.38978886219031
2.5752623E7	57.97999720579093
2.6521358E7	59.17221358428873
2.7290093E7	55.353173814928326
2.8058828E7	54.029067981418805
2.86485735E7	57.260360120700774
2.9032941E7	55.84051188143631
2.9596298E7	58.26416369903449
3.0365033E7	58.38633218766043
3.1133768E7	59.51740751864845
3.1902503E7	59.841877702978636
3.2671238E7	58.72314876575001
3.3439973E7	58.20526618079312
3.4208708E7	57.68731240963437
3.4977443E7	58.22403662657875
3.5659712E7	57.48357190518472
3.60440795E7	51.05742196250688
3.6514913E7	57.49427945595723
3.7283648E7	57.044329456223196
3.8052383E7	58.91294959673656
3.8821118E7	57.27732071868945
3.9589853E7	51.57819896292951
4.0358588E7	59.44425286140624
4.1127323E7	57.315622639610545
4.1896058E7	59.41636683248466
4.2664793E7	58.81195967169842
4.3049519E7	26.303140559172732
4.34338865E7	50.10650601358808
4.4202263E7	44.999931352198445
4.4970998E7	37.4802758997032
4.5739733E7	34.60388033729224
4.6508468E7	37.63466287699666
4.7277203E7	41.95494562909062
4.8045938E7	38.361582946247715
4.8668911E7	31.15710642101171
4.90532785E7	45.49792994233154
4.9583408E7	59.11071730124513
5.0352143E7	59.35978000971652
5.1120878E7	59.444062270699455
5.1889613E7	59.29624581372967
5.2658348E7	59.52077542492935
5.3427083E7	58.864008117674025
5.38687855E7	59.885513093091475
5.4253153E7	52.29416575077931
5.4964553E7	49.328363239043505
5.5733288E7	47.28753571059721
5.6502023E7	55.79851401406639
5.7270758E7	54.54163444819893
5.8039493E7	55.76795573268339
5.85039505E7	56.46532798719262
5.8888318E7	47.04526215686005
5.9576963E7	46.825006739075334
6.0345698E7	48.77051591567193
6.1114433E7	45.12782810080549
6.1883168E7	49.096979422758004
6.2651903E7	44.16908300003106
6.3087631E7	42.59772663025588
6.34719985E7	30.284757336598613
6.4189373E7	47.58779875828878
6.4958108E7	48.75705241449728
6.5726843E7	51.26307112254163
6.6495578E7	51.91054110393832
6.7140034E7	47.396284406277275
6.75244015E7	52.67327015168685
6.8033048E7	56.59658247763233
6.8801783E7	57.94626278590746
6.9570518E7	57.24097692177013
7.0339253E7	57.261394520066325
7.11040115E7	55.75053261562922
7.1488379E7	2.5570934366585
7.1876723E7	56.160738340588864
7.2645458E7	58.96783556542273
7.3414193E7	59.00525659806724
7.4182928E7	59.62002155944107
7.4951663E7	59.351103649842706
7.5358208E7	55.733936726018186
7.57425755E7	41.807491145046605
7.6489133E7	50.666406630084204
7.7257868E7	50.54238708791341
7.8026603E7	50.58915951891534
7.8795338E7	52.403454249959154
7.92080895E7	44.52540169688779
7.9592457E7	49.48900370667892
8.0332808E7	40.094755977321825
8.1101543E7	47.596974772924845
8.1870278E7	48.21912113942097
8.26063115E7	34.89548112357825
8.2990679E7	49.11415502688554
8.3407748E7	45.600142622133006
8.4176483E7	45.97390807806231
8.4945218E7	47.121177814229064
8.5713953E7	48.29282481705764
8.6362088E7	46.75868326861797
8.67464555E7	32.64135551201567
8.7251423E7	47.0557728548473
8.8020158E7	50.06211839836516
8.8788893E7	45.704878725041105
8.9557628E7	39.23790920905889
9.0098611E7	31.15122645709988
9.04829785E7	51.53136608117719
9.1095098E7	54.870452238510936
9.1863833E7	52.97818841142764
9.2632568E7	52.43525961728348
9.3401303E7	50.285546339726245
9.38242175E7	15.779200871131895
9.4208585E7	26.919767133785182
9.4938773E7	45.16617602886461
9.5707508E7	45.67121326064772
9.6476243E7	48.55764296587326
9.71220675E7	37.306620132818395
9.7506435E7	38.117355777135415
9.8013713E7	45.317116583786735
9.8782448E7	46.914730184663796
9.9551183E7	38.63357044560458
1.00269334E8	44.29906390802917
1.006537015E8	23.139227958004177
1.01088653E8	48.59509413306121
1.01857388E8	53.188866530424136
1.02626123E8	52.82043532880298
1.033545365E8	54.31527936344847
1.03738904E8	33.421361546062215
1.04163593E8	32.278463310104776
1.04932328E8	32.17053230513223
1.05701063E8	42.30724042499285
1.06347158E8	36.85605852732619
1.067315255E8	44.51643604747173
1.07238533E8	51.778102572347564
1.08007268E8	46.252197264262065
1.08776003E8	46.80324551551958
1.09309377E8	53.06848050742305
1.096937445E8	55.45989239442747
